SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
OL-C-1;;nr;MATTSSON, 2010;-2,764;35,914;0,001;;;CONTINENTAL_RIFT;;;;"COUL; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:CLASTIC;TEPHRA;;6,13;wt%;XRF;0,19;wt%;XRF;0,91;wt%;XRF;;;;1,82;wt%;XRF;;;;;;;;;;;;;0,38;wt%;XRF;0,69;wt%;XRF;15,84;wt%;XRF;1,17;wt%;XRF;29,64;wt%;XRF;5,29;wt%;XRF;0,82;wt%;XRF;0,93;wt%;XRF;;;;;;;;;;;;;3,01;wt%;XRF;;;;;;;19;ppm;XRF;3;ppm;XRF;16;ppm;XRF;54;ppm;XRF;248;ppm;XRF;49;ppm;XRF;26;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743;ppm;XRF;686;ppm;XRF;;;;155;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29,5;wt%;COUL;1,31;wt%;XRF;2,37;wt%;XRF;;;;;;;;;;;;;;;;26;ppm;XRF;;;;49;ppm;XRF;;;;;;;;;;;;;;;;;;;54;ppm;XRF;3;ppm;XRF;;;;25;ppm;XRF;16;ppm;XRF;12;ppm;XRF;;;;32;ppm;XRF;;;;;;;;;;;;;;;;67;ppm;XRF;;;;93;ppm;XRF;19;ppm;XRF;;;;;;;24;ppm;XRF;;;;;;;154;ppm;XRF;;;;;;;;;;;;;537;ppm;XRF;7;ppm;XRF;;;;;;;9;ppm;XRF;;;;;;;;;;74;ppm;XRF;219;ppm;XRF;35;ppm;XRF;22;ppm;XRF;248;ppm;XRF;143;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;49;ppm;XRF;49;ppm;XRF;;;;;;;;;;;;;;;;;;
OL-G-1;;nr;MATTSSON, 2010;-2,764;35,914;0,001;;;CONTINENTAL_RIFT;;;;"COUL; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:CLASTIC;TEPHRA;;10,3;wt%;XRF;0,46;wt%;XRF;2,53;wt%;XRF;;;;3,82;wt%;XRF;;;;;;;;;;;;;0,39;wt%;XRF;0,89;wt%;XRF;16,5;wt%;XRF;1,03;wt%;XRF;26,91;wt%;XRF;5,44;wt%;XRF;0,98;wt%;XRF;0,88;wt%;XRF;;;;;;;;;;;;;2,71;wt%;XRF;;;;;;;25;ppm;XRF;10;ppm;XRF;27;ppm;XRF;30;ppm;XRF;251;ppm;XRF;36;ppm;XRF;14;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;653;ppm;XRF;646;ppm;XRF;;;;157;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;wt%;COUL;1,31;wt%;XRF;1,88;wt%;XRF;;;;;;;;;;;;;;;;14;ppm;XRF;;;;36;ppm;XRF;;;;;;;;;;;;;;;;;;;30;ppm;XRF;10;ppm;XRF;11;ppm;XRF;20;ppm;XRF;27;ppm;XRF;18;ppm;XRF;;;;18;ppm;XRF;;;;;;;;;;;;;;;;45;ppm;XRF;;;;151;ppm;XRF;25;ppm;XRF;;;;;;;24;ppm;XRF;;;;;;;140;ppm;XRF;;;;;;;;;;;;;322;ppm;XRF;8;ppm;XRF;;;;;;;13;ppm;XRF;6;ppm;XRF;;;;;;;61;ppm;XRF;212;ppm;XRF;26;ppm;XRF;32;ppm;XRF;251;ppm;XRF;306;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;36;ppm;XRF;36;ppm;XRF;;;;;;;;;;;;;;;;;;
OL-S-1;;nr;MATTSSON, 2010;-2,764;35,914;0,001;;;CONTINENTAL_RIFT;;;;"COUL; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:CLASTIC;TEPHRA;;7,91;wt%;XRF;0,21;wt%;XRF;1,15;wt%;XRF;;;;1,95;wt%;XRF;;;;;;;;;;;;;0,37;wt%;XRF;0,68;wt%;XRF;15,57;wt%;XRF;1,11;wt%;XRF;29,44;wt%;XRF;5,41;wt%;XRF;0,85;wt%;XRF;0,92;wt%;XRF;;;;;;;;;;;;;3,03;wt%;XRF;;;;;;;19;ppm;XRF;5;ppm;XRF;14;ppm;XRF;31;ppm;XRF;235;ppm;XRF;40;ppm;XRF;15;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;699;ppm;XRF;653;ppm;XRF;;;;146;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,7;wt%;COUL;1,27;wt%;XRF;2,44;wt%;XRF;;;;;;;;;;;;;;;;15;ppm;XRF;;;;40;ppm;XRF;;;;;;;;;;;;;;;;;;;31;ppm;XRF;5;ppm;XRF;4;ppm;XRF;24;ppm;XRF;14;ppm;XRF;11;ppm;XRF;;;;18;ppm;XRF;;;;;;;;;;;;;;;;64;ppm;XRF;;;;89;ppm;XRF;19;ppm;XRF;;;;;;;12;ppm;XRF;;;;;;;144;ppm;XRF;;;;;;;;;;;;;327;ppm;XRF;7;ppm;XRF;;;;;;;8;ppm;XRF;3;ppm;XRF;;;;;;;71;ppm;XRF;215;ppm;XRF;35;ppm;XRF;23;ppm;XRF;235;ppm;XRF;156;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;40;ppm;XRF;40;ppm;XRF;;;;;;;;;;;;;;;;;;
JUNE 2007 LAVAS;;nr;MATTSSON, 2010;-2,764;35,914;0,001;;;CONTINENTAL_RIFT;;;;"COUL; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;UNKNOWN;;2,13;wt%;XRF;0,02;wt%;XRF;0;wt%;XRF;;;;0,36;wt%;XRF;;;;;;;;;;;;;0,42;wt%;XRF;0,3;wt%;XRF;17,32;wt%;XRF;1,72;wt%;XRF;28,52;wt%;XRF;7,4;wt%;XRF;0,64;wt%;XRF;1,61;wt%;XRF;;;;;;;;;;;;;2,91;wt%;XRF;;;;;;;20;ppm;XRF;2;ppm;XRF;5;ppm;XRF;51;ppm;XRF;102;ppm;XRF;64;ppm;XRF;31;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762;ppm;XRF;635;ppm;XRF;;;;133;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,2;wt%;COUL;1,46;wt%;XRF;2,98;wt%;XRF;;;;;;;;;;;;;;;;31;ppm;XRF;;;;64;ppm;XRF;;;;;;;;;;;;;;;;;;;51;ppm;XRF;2;ppm;XRF;;;;25;ppm;XRF;5;ppm;XRF;7;ppm;XRF;;;;25;ppm;XRF;;;;;;;;;;;;;;;;137;ppm;XRF;;;;35;ppm;XRF;20;ppm;XRF;;;;;;;;;;;;;;;;235;ppm;XRF;;;;;;;;;;;;;547;ppm;XRF;10;ppm;XRF;;;;;;;10;ppm;XRF;;;;;;;;;;97;ppm;XRF;258;ppm;XRF;63;ppm;XRF;13;ppm;XRF;102;ppm;XRF;103;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;64;ppm;XRF;64;ppm;XRF;;;;;;;;;;;;;;;;;;
FEJEJ-1_FJ-1.S1;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;70,9;wt%;XRF;0,7;wt%;XRF;13,7;wt%;XRF;;;;5,05;wt%;XRF;;;;;;;;;;;;;0,17;wt%;XRF;0,2;wt%;XRF;2,1;wt%;XRF;;;;3,77;wt%;XRF;2,8;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FEJEJ-1_FJ-1.S2;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;70,5;wt%;XRF;0,41;wt%;XRF;13,9;wt%;XRF;;;;5,27;wt%;XRF;;;;;;;;;;;;;0,17;wt%;XRF;0,37;wt%;XRF;2,23;wt%;XRF;;;;3,87;wt%;XRF;2,89;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FEJEJ-1_FJ-1.S3;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;73,1;wt%;XRF;0,41;wt%;XRF;12,5;wt%;XRF;;;;5,11;wt%;XRF;;;;;;;;;;;;;0,18;wt%;XRF;0,15;wt%;XRF;1,96;wt%;XRF;;;;3,27;wt%;XRF;2,8;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FEJEJ-2_FJ-30;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;72;wt%;XRF;0,34;wt%;XRF;13,9;wt%;XRF;;;;5,49;wt%;XRF;;;;;;;;;;;;;0,1;wt%;XRF;0,22;wt%;XRF;1,79;wt%;XRF;;;;3,08;wt%;XRF;2,6;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FEJEJ-3_FJ-31;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;70,9;wt%;XRF;0,59;wt%;XRF;13,6;wt%;XRF;;;;5,7;wt%;XRF;;;;;;;;;;;;;0,15;wt%;XRF;0,27;wt%;XRF;2,62;wt%;XRF;;;;3,12;wt%;XRF;2,7;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FEJEJ-4_FJ-36;;nr;CHAPON, 2011;4,38;36,23;0,01;510;510;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;70,9;wt%;XRF;0,45;wt%;XRF;13,8;wt%;XRF;;;;4,93;wt%;XRF;;;;;;;;;;;;;0,13;wt%;XRF;0,21;wt%;XRF;2,57;wt%;XRF;;;;3,9;wt%;XRF;2,6;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AREA 117-80-183;;nr;BROWN, 1982;4;36,25;0,01;;;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;;;;;;;;;;;;;1,51;wt%;XRF;;;;;;;;;;;;;;;;;;;0,65;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330;ppm;XRF;;;;;;;;;;;;;58;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;491;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330;ppm;XRF;;;;;;;70;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1533;ppm;XRF;;;;;;;;;;;;;49;ppm;XRF;58;ppm;XRF;380;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;1533;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;
AREA 129-77-26;;nr;BROWN, 1982;4;36,25;0,01;;;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;;;;;;;;;;;;;1,54;wt%;XRF;;;;;;;;;;;;;;;;;;;0,66;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336;ppm;XRF;;;;;;;;;;;;;70;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;480;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;336;ppm;XRF;;;;;;;68;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1513;ppm;XRF;;;;;;;;;;;;;50;ppm;XRF;70;ppm;XRF;388;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;1513;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;
AREA 129-77-27;;nr;BROWN, 1982;4;36,25;0,01;;;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;;;;;;;;;;;;;1,46;wt%;XRF;;;;;;;;;;;;;;;;;;;0,61;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326;ppm;XRF;;;;;;;;;;;;;55;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326;ppm;XRF;;;;;;;70;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1452;ppm;XRF;;;;;;;;;;;;;50;ppm;XRF;55;ppm;XRF;388;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;1452;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;
AREA 129-80-212;;nr;BROWN, 1982;4;36,25;0,01;;;CONTINENTAL_RIFT;;;;XRF;GLASS;IGNEOUS:VOLCANIC:CLASTIC;TUFF;;;;;;;;;;;;;;1,37;wt%;XRF;;;;;;;;;;;;;;;;;;;0,58;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287;ppm;XRF;;;;;;;;;;;;;75;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;448;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287;ppm;XRF;;;;;;;68;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1378;ppm;XRF;;;;;;;;;;;;;50;ppm;XRF;75;ppm;XRF;328;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;1378;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;
