SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
CEBR-IBERIA-20;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;49,65;wt%;AAS;0,86;wt%;XRF;16,75;wt%;AAS;;;;3,57;wt%;AAS;;;;6,32;wt%;AAS;;;;;;;0,1;wt%;AAS;7,37;wt%;AAS;11,89;wt%;AAS;;;;2,65;wt%;AAS;0,46;wt%;AAS;0,12;wt%;XRF;;;;0,69;ppm;IGN;;;;;;;;;;;;;;;;;;;58;ppm;XRF;41;ppm;INAA;;;;;;;83;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706206;Not Applicable;MS;;;;;;;0,512586;Not Applicable;MS;;;;;;;;;;;;;;;;18,444;Not Applicable;MS;;;;15,616;Not Applicable;MS;;;;;;;38,371;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,7;ppm;INAA;16,8;ppm;INAA;;;;10,9;ppm;INAA;2,68;ppm;INAA;0,98;ppm;INAA;;;;0,58;ppm;INAA;;;;;;;;;;;;;2;ppm;INAA;0,31;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;ppm;XRF;;;;;;;;;;;;;41;ppm;INAA;133;ppm;INAA;2,37;ppm;INAA;;;;;;;;;;2,04;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;58;ppm;XRF;;;;;;;;;;;;;;;;14;ppm;XRF;;;;;;;;;;;;;;;;39;ppm;INAA;;;;166;ppm;XRF;0,3;ppm;INAA;1,3;ppm;INAA;;;;;;;0,6;ppm;INAA;244;ppm;XRF;;;;24;ppm;XRF;83;ppm;INAA;87;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-25;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,08;wt%;AAS;1,05;wt%;XRF;14,05;wt%;AAS;;;;3,66;wt%;AAS;;;;7;wt%;AAS;;;;;;;0,18;wt%;AAS;7,29;wt%;AAS;11,33;wt%;AAS;;;;2,35;wt%;AAS;0,64;wt%;AAS;0,16;wt%;XRF;;;;0,86;ppm;IGN;;;;;;;;;;;;;;;;;;;74;ppm;XRF;41;ppm;INAA;;;;;;;99;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706447;Not Applicable;MS;;;;;;;0,512599;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;ppm;INAA;20,3;ppm;INAA;;;;11,7;ppm;INAA;3,28;ppm;INAA;1,13;ppm;INAA;;;;0,75;ppm;INAA;;;;;;;;;;;;;2,41;ppm;INAA;0,39;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;134;ppm;XRF;;;;;;;;;;;;;41;ppm;INAA;196;ppm;INAA;0,65;ppm;INAA;;;;;;;;;;2,61;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;74;ppm;XRF;;;;;;;;;;;;;;;;19;ppm;XRF;;;;;;;;;;;;;;;;40;ppm;INAA;;;;167;ppm;XRF;0,38;ppm;INAA;1,56;ppm;INAA;;;;;;;0,5;ppm;INAA;259;ppm;XRF;;;;23;ppm;XRF;99;ppm;INAA;93;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-26;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,93;wt%;AAS;1,66;wt%;XRF;15,93;wt%;AAS;;;;4,13;wt%;AAS;;;;8,34;wt%;AAS;;;;;;;0,11;wt%;AAS;3,31;wt%;AAS;9,51;wt%;AAS;;;;2,75;wt%;AAS;0,84;wt%;AAS;0,27;wt%;XRF;;;;1,86;ppm;IGN;;;;;;;;;;;;;;;;;;;28;ppm;XRF;40;ppm;INAA;;;;;;;178;ppm;INAA;;;;;;;;;;;;;;;;;;;0,70781;Not Applicable;MS;;;;;;;0,512475;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,9;ppm;INAA;37,5;ppm;INAA;;;;21;ppm;INAA;5,41;ppm;INAA;1,65;ppm;INAA;;;;1,05;ppm;INAA;;;;;;;;;;;;;3,57;ppm;INAA;0,56;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;244;ppm;XRF;;;;;;;;;;;;;40;ppm;INAA;17;ppm;INAA;1,87;ppm;INAA;;;;;;;;;;4,18;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;28;ppm;XRF;;;;;;;;;;;;;;;;34;ppm;XRF;;;;;;;;;;;;;;;;36;ppm;INAA;;;;193;ppm;XRF;0,67;ppm;INAA;3,17;ppm;INAA;;;;;;;1,1;ppm;INAA;356;ppm;XRF;;;;36;ppm;XRF;178;ppm;INAA;155;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-27;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,64;wt%;AAS;1,25;wt%;XRF;17,57;wt%;AAS;;;;3,78;wt%;AAS;;;;7,28;wt%;AAS;;;;;;;0,14;wt%;AAS;3,65;wt%;AAS;9,79;wt%;AAS;;;;3,02;wt%;AAS;0,9;wt%;AAS;0,22;wt%;XRF;;;;1,8;ppm;IGN;;;;;;;;;;;;;;;;;;;28;ppm;XRF;31;ppm;INAA;;;;;;;89;ppm;INAA;;;;;;;;;;;;;;;;;;;0,707854;Not Applicable;MS;;;;;;;0,512537;Not Applicable;MS;;;;;;;;;;;;;;;;18,715;Not Applicable;MS;;;;15,639;Not Applicable;MS;;;;;;;38,703;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,8;ppm;INAA;31;ppm;INAA;;;;17,8;ppm;INAA;4,41;ppm;INAA;1,47;ppm;INAA;;;;0,83;ppm;INAA;;;;;;;;;;;;;2,92;ppm;INAA;0,44;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;217;ppm;XRF;;;;;;;;;;;;;31;ppm;INAA;25;ppm;INAA;1,94;ppm;INAA;;;;;;;;;;3,45;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;28;ppm;XRF;;;;;;;;;;;;;;;;32;ppm;XRF;;;;;;;;;;;;;;;;28;ppm;INAA;;;;201;ppm;XRF;0,57;ppm;INAA;2,82;ppm;INAA;;;;;;;0,9;ppm;INAA;238;ppm;XRF;;;;29;ppm;XRF;89;ppm;INAA;133;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-28;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,92;wt%;AAS;0,71;wt%;XRF;16,99;wt%;AAS;;;;2,86;wt%;AAS;;;;5,69;wt%;AAS;;;;;;;0,14;wt%;AAS;7,14;wt%;AAS;11,74;wt%;AAS;;;;2,14;wt%;AAS;0,38;wt%;AAS;0,09;wt%;XRF;;;;0,43;ppm;IGN;;;;;;;;;;;;;;;;;;;77;ppm;XRF;42;ppm;INAA;77;ppm;XRF;;;;66;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706539;Not Applicable;MS;;;;;;;0,512481;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;ppm;INAA;13,4;ppm;INAA;;;;7,4;ppm;INAA;1,99;ppm;INAA;0,77;ppm;INAA;;;;0,34;ppm;INAA;;;;;;;;;;;;;1,4;ppm;INAA;0,22;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;ppm;XRF;;;;;;;;;;;;;42;ppm;INAA;111;ppm;INAA;0,71;ppm;INAA;77;ppm;XRF;;;;;;;1,46;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;77;ppm;XRF;;;;;;;;;;;;;;;;11;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;214;ppm;XRF;0,25;ppm;INAA;1,14;ppm;INAA;;;;;;;0,28;ppm;INAA;238;ppm;XRF;;;;14;ppm;XRF;66;ppm;INAA;57;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-29;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,46;wt%;AAS;1,12;wt%;XRF;15,25;wt%;AAS;;;;3,9;wt%;AAS;;;;6,74;wt%;AAS;;;;;;;0,17;wt%;AAS;7,2;wt%;AAS;10,83;wt%;AAS;;;;2,08;wt%;AAS;0,53;wt%;AAS;0,12;wt%;XRF;;;;0,72;ppm;IGN;;;;;;;;;;;;;;;;;;;86;ppm;XRF;45;ppm;INAA;134;ppm;XRF;;;;97;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,5;ppm;INAA;20,2;ppm;INAA;;;;10,8;ppm;INAA;3;ppm;INAA;1,03;ppm;INAA;;;;0,5;ppm;INAA;;;;;;;;;;;;;1,97;ppm;INAA;0,31;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131;ppm;XRF;;;;;;;;;;;;;45;ppm;INAA;191;ppm;INAA;2,29;ppm;INAA;134;ppm;XRF;;;;;;;2,29;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;86;ppm;XRF;;;;;;;;;;;;;;;;19;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;173;ppm;XRF;0,38;ppm;INAA;1,61;ppm;INAA;;;;;;;0,42;ppm;INAA;294;ppm;XRF;;;;20;ppm;XRF;97;ppm;INAA;89;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-3;;CEB-IBERIA;CEBRIA, 2003;38,25;-7,75;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,33;wt%;AAS;0,96;wt%;XRF;14,93;wt%;AAS;;;;2,38;wt%;AAS;;;;8,34;wt%;AAS;;;;;;;0,11;wt%;AAS;7,79;wt%;AAS;11,89;wt%;AAS;;;;2,45;wt%;AAS;0,53;wt%;AAS;0,13;wt%;XRF;;;;0,31;ppm;IGN;;;;;;;;;;;;;;;;;;;70;ppm;XRF;41;ppm;INAA;;;;;;;88;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706246;Not Applicable;MS;;;;;;;0,512678;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,8;ppm;INAA;17,6;ppm;INAA;;;;10,5;ppm;INAA;2,87;ppm;INAA;0,99;ppm;INAA;;;;0,64;ppm;INAA;;;;;;;;;;;;;2,08;ppm;INAA;0,31;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;ppm;XRF;;;;;;;;;;;;;41;ppm;INAA;154;ppm;INAA;2,97;ppm;INAA;;;;;;;;;;2,08;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;70;ppm;XRF;;;;;;;;;;;;;;;;14;ppm;XRF;;;;;;;;;;;;;;;;39;ppm;INAA;;;;177;ppm;XRF;0,3;ppm;INAA;1,34;ppm;INAA;;;;;;;0,3;ppm;INAA;266;ppm;XRF;;;;22;ppm;XRF;88;ppm;INAA;87;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-30;;CEB-IBERIA;CEBRIA, 2003;39,25;-6,75;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,76;wt%;AAS;1,3;wt%;XRF;17,09;wt%;AAS;;;;4,18;wt%;AAS;;;;6,8;wt%;AAS;;;;;;;0,14;wt%;AAS;3,53;wt%;AAS;9,18;wt%;AAS;;;;2,48;wt%;AAS;1,04;wt%;AAS;0,16;wt%;XRF;;;;1,48;ppm;IGN;;;;;;;;;;;;;;;;;;;31;ppm;XRF;39;ppm;INAA;200;ppm;XRF;;;;92;ppm;INAA;;;;;;;;;;;;;;;;;;;0,708612;Not Applicable;MS;;;;;;;0,512472;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,9;ppm;INAA;35,1;ppm;INAA;;;;19,3;ppm;INAA;4,78;ppm;INAA;1,4;ppm;INAA;;;;0,83;ppm;INAA;;;;;;;;;;;;;2,77;ppm;INAA;0,44;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;216;ppm;XRF;;;;;;;;;;;;;39;ppm;INAA;23;ppm;INAA;7,5;ppm;INAA;200;ppm;XRF;;;;;;;3,83;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;31;ppm;XRF;;;;;;;;;;;;;;;;49;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;214;ppm;XRF;0,6;ppm;INAA;3,07;ppm;INAA;;;;;;;0,93;ppm;INAA;297;ppm;XRF;;;;31;ppm;XRF;92;ppm;INAA;143;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-31;;CEB-IBERIA;CEBRIA, 2003;39,5;-6,5;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,26;wt%;AAS;1,37;wt%;XRF;17,25;wt%;AAS;;;;3,59;wt%;AAS;;;;7,09;wt%;AAS;;;;;;;0,15;wt%;AAS;3,93;wt%;AAS;9,84;wt%;AAS;;;;2,64;wt%;AAS;0,85;wt%;AAS;0,16;wt%;XRF;;;;0,98;ppm;IGN;;;;;;;;;;;;;;;;;;;36;ppm;XRF;37;ppm;INAA;160;ppm;XRF;;;;93;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,4;ppm;INAA;28,8;ppm;INAA;;;;16,1;ppm;INAA;4,26;ppm;INAA;1,3;ppm;INAA;;;;0,72;ppm;INAA;;;;;;;;;;;;;2,57;ppm;INAA;0,39;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197;ppm;XRF;;;;;;;;;;;;;37;ppm;INAA;31;ppm;INAA;2,97;ppm;INAA;160;ppm;XRF;;;;;;;3,01;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;36;ppm;XRF;;;;;;;;;;;;;;;;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;210;ppm;XRF;0,56;ppm;INAA;2,43;ppm;INAA;;;;;;;0,68;ppm;INAA;298;ppm;XRF;;;;27;ppm;XRF;93;ppm;INAA;123;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-32;;CEB-IBERIA;CEBRIA, 2003;39,5;-6,5;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,08;wt%;AAS;1,06;wt%;XRF;17,28;wt%;AAS;;;;3,31;wt%;AAS;;;;6,26;wt%;AAS;;;;;;;0,14;wt%;AAS;5,58;wt%;AAS;10,7;wt%;AAS;;;;2,4;wt%;AAS;0,7;wt%;AAS;0,08;wt%;XRF;;;;0,58;ppm;IGN;;;;;;;;;;;;;;;;;;;56;ppm;XRF;38;ppm;INAA;121;ppm;XRF;;;;80;ppm;INAA;;;;;;;;;;;;;;;;;;;0,707193;Not Applicable;MS;;;;;;;0,512511;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,7;ppm;INAA;21,3;ppm;INAA;;;;11,5;ppm;INAA;3,18;ppm;INAA;1,09;ppm;INAA;;;;0,53;ppm;INAA;;;;;;;;;;;;;1,94;ppm;INAA;0,29;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;ppm;XRF;;;;;;;;;;;;;38;ppm;INAA;81;ppm;INAA;3,26;ppm;INAA;121;ppm;XRF;;;;;;;2,31;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;56;ppm;XRF;;;;;;;;;;;;;;;;25;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;207;ppm;XRF;0,4;ppm;INAA;1,73;ppm;INAA;;;;;;;0,47;ppm;INAA;265;ppm;XRF;;;;21;ppm;XRF;80;ppm;INAA;94;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-33;;CEB-IBERIA;CEBRIA, 2003;40,5;-5,5;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,96;wt%;AAS;1,06;wt%;XRF;15,91;wt%;AAS;;;;3,47;wt%;AAS;;;;6,78;wt%;AAS;;;;;;;0,16;wt%;AAS;6,22;wt%;AAS;11,32;wt%;AAS;;;;2,09;wt%;AAS;0,5;wt%;AAS;0,1;wt%;XRF;;;;0,57;ppm;IGN;;;;;;;;;;;;;;;;;;;61;ppm;XRF;43;ppm;INAA;106;ppm;XRF;;;;80;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706873;Not Applicable;MS;;;;;;;0,512504;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,6;ppm;INAA;20,3;ppm;INAA;;;;11,2;ppm;INAA;2,87;ppm;INAA;1;ppm;INAA;;;;0,53;ppm;INAA;;;;;;;;;;;;;1,89;ppm;INAA;0,34;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139;ppm;XRF;;;;;;;;;;;;;43;ppm;INAA;105;ppm;INAA;2,45;ppm;INAA;106;ppm;XRF;;;;;;;2,21;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;61;ppm;XRF;;;;;;;;;;;;;;;;18;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;188;ppm;XRF;0,39;ppm;INAA;1,62;ppm;INAA;;;;;;;0,39;ppm;INAA;276;ppm;XRF;;;;22;ppm;XRF;80;ppm;INAA;89;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
